Graph Number,precision overall,recall overall,tp_overall,fp_overall,tn_overall,fn_overall,precision oo,recall oo,tp_oo,fp_oo,tn_oo,fn_oo,precision oon,recall oon,tp_oon,fp_oon,tn_oon,fn_oon,precision on,recall on,tp_on,fp_on,tn_on,fn_on,precision nn,recall nn,tp_nn,fp_nn,tn_nn,fn_nn,Correct Node IDs,Correct Old Node IDs,Precision Old IDs,Recall Old IDs,Correct New Node IDs,Precision New IDs,Recall New IDs,Correct Overall IDs,Precision Overall IDs,Recall Overall IDs
84,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0010432968179447052,0,0.0,0.0,1,0.0033783783783783786,0.0005246589716684155,2,0.0010432968179447052,0.0010432968179447052
85,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.000564652738565782,0,0.0,0.0,0,0.0,0.0,1,0.000564652738565782,0.000564652738565782
86,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0005865102639296188,0,0.0,0.0,1,0.003067484662576687,0.000591715976331361,1,0.0005865102639296188,0.0005865102639296188
87,0.0,0.0,0,0,6,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,6,0,0.0,0.0,0,0,2,0,0.002051983584131327,0,0.0,0.0,2,0.007905138339920948,0.0013831258644536654,3,0.002051983584131327,0.002051983584131327
88,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0015015015015015015,0,0.0,0.0,0,0.0,0.0,2,0.0015015015015015015,0.0015015015015015015
89,0.0,0.0,0,0,6,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,6,0,0.0,0.0,0,0,0,0,0.0024834437086092716,0,0.0,0.0,0,0.0,0.0,3,0.0024834437086092716,0.0024834437086092716
90,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0008547008547008547,0,0.0,0.0,0,0.0,0.0,1,0.0008547008547008547,0.0008547008547008547
91,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0008576329331046312,0,0.0,0.0,0,0.0,0.0,1,0.0008576329331046312,0.0008576329331046312
92,0.0,0.0,0,0,6,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,6,0,0.0,0.0,0,0,0,0,0.002531645569620253,0,0.0,0.0,1,0.004484304932735426,0.0008525149190110827,3,0.002531645569620253,0.002531645569620253
93,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.001736111111111111,0,0.0,0.0,0,0.0,0.0,2,0.001736111111111111,0.001736111111111111
94,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0008620689655172414,0,0.0,0.0,0,0.0,0.0,1,0.0008620689655172414,0.0008620689655172414
95,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0008116883116883117,0,0.0,0.0,0,0.0,0.0,1,0.0008116883116883117,0.0008116883116883117
96,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0014858841010401188,0,0.0,0.0,0,0.0,0.0,2,0.0014858841010401188,0.0014858841010401188
97,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0014104372355430183,1,0.0009090909090909091,0.058823529411764705,0,0.0,0.0,2,0.0014104372355430183,0.0014104372355430183
