dataset,decay_factor,alpha,beta,mean_precision,std_precision,mode_precision,min_precision,max_precision,mean_recall,std_recall,mode_recall,min_recall,max_recall,mean_f1,std_f1,mode_f1,min_f1,max_f1
networkadex,0,2.0,0.25,0.16418861932220083,0.0782270240112255,0.16666666666666666,0.03125,0.45,0.03606854510391655,0.022048456592948046,0.023809523809523808,0.004922067268252666,0.1322314049586777,0.058506811145015825,0.0337274371824554,0.025974025974025972,0.009623095429029671,0.18749999999999997
networkadex,0,2.0,0.5,0.17125964452540884,0.08024891102776795,0.25,0.04477611940298507,0.5238095238095238,0.03751434747386226,0.021562897656105393,0.018518518518518517,0.004101722723543888,0.12941176470588237,0.06091438343211452,0.033319332844758034,0.05555555555555555,0.00801924619085806,0.2075471698113208
networkadex,0,2.0,0.75,0.18334548843056084,0.08767297879102824,0.17647058823529413,0.05263157894736842,0.47368421052631576,0.04046014850137843,0.02401496657630575,0.030303030303030304,0.003281378178835111,0.13125,0.06562330193099486,0.03711327739505071,0.028436018957345967,0.006415396952686447,0.20388349514563106
networkadex,0,2.0,1.0,0.19382297548527944,0.09213456713888411,0.25,0.04819277108433735,0.5,0.04273892534935283,0.025641331846505036,0.0273972602739726,0.003281378178835111,0.14049586776859505,0.06932391460645597,0.0394643714103949,0.04615384615384615,0.006415396952686447,0.20512820512820512
networkadex,0,2.0,2.0,0.2395093939904051,0.11229204587210814,0.25,0.05,0.5714285714285714,0.052996781477990924,0.031121471844438437,0.02857142857142857,0.004101722723543888,0.1643835616438356,0.08593399757775486,0.0479679858986518,0.051948051948051945,0.00801924619085806,0.24615384615384614
networkadex,0,2.0,3.0,0.28425464679046336,0.12305922589571934,0.2,0.07936507936507936,0.6428571428571429,0.062498647255573636,0.034023938347548,0.07142857142857142,0.004101722723543888,0.18493150684931506,0.10145573941208316,0.05236081326787972,0.05555555555555555,0.00801924619085806,0.27692307692307694
networkadex,0,2.0,5.0,0.3281875320402971,0.13328630282398032,0.3333333333333333,0.10526315789473684,0.7142857142857143,0.07205262742330823,0.037140172832133875,0.05,0.004922067268252666,0.19863013698630136,0.11699490737481019,0.056984318135373545,0.2,0.009623095429029671,0.29743589743589743
networkadex,0,3.0,0,0.1724172145424489,0.08532922419112891,0.09090909090909091,0.041666666666666664,0.43478260869565216,0.03792348859774833,0.023264991001471204,0.0273972602739726,0.003281378178835111,0.125,0.061528919479982666,0.035806921987149506,0.03861003861003861,0.006415396952686447,0.19417475728155342
networkadex,0,3.0,0.1,0.18113776034189527,0.08857305750640307,0.14285714285714285,0.04411764705882353,0.5238095238095238,0.039703530051663584,0.023969662960624617,0.023952095808383235,0.004101722723543888,0.1375,0.06445520181094952,0.03703273287354183,0.03125,0.00801924619085806,0.21782178217821782
networkadex,0,3.0,0.25,0.18176974859449263,0.08486457923071672,0.2,0.05,0.4782608695652174,0.039972327735239295,0.023040904243310834,0.030303030303030304,0.003281378178835111,0.1375,0.06487614354769362,0.03560139326715114,0.03846153846153846,0.006415396952686447,0.21359223300970873
networkadex,0,3.0,0.5,0.1907006646752429,0.09492405936843654,0.14285714285714285,0.043478260869565216,0.5384615384615384,0.04189039163597531,0.025229432214472252,0.0196078431372549,0.003281378178835111,0.14,0.06800719643675329,0.039152409032011164,0.04278074866310161,0.006415396952686447,0.2222222222222222
networkadex,0,3.0,0.75,0.19962231974279068,0.09762016216201835,0.2,0.043478260869565216,0.5,0.04428414219049729,0.027927779628911593,0.02564102564102564,0.003281378178835111,0.17355371900826447,0.0717232062620071,0.04264993467606298,0.031914893617021274,0.006415396952686447,0.23595505617977525
networkadex,0,3.0,1.0,0.21312133262689775,0.10385308722275971,0.16666666666666666,0.04411764705882353,0.5714285714285714,0.04693868993622935,0.028486734140713656,0.02857142857142857,0.004101722723543888,0.15753424657534246,0.07615026481763902,0.04399852112712921,0.0975609756097561,0.00801924619085806,0.23589743589743586
networkadex,0,3.0,2.0,0.2503135799218782,0.11480698022679896,0.3333333333333333,0.07272727272727272,0.5714285714285714,0.05518075226479925,0.03173966267534074,0.03125,0.005742411812961444,0.1643835616438356,0.0895161702999314,0.04886355600625521,0.0425531914893617,0.011226944667201285,0.24615384615384614
networkadex,0,3.0,3.0,0.2897571675189114,0.12570420929022666,0.2,0.09523809523809523,0.7857142857142857,0.06393099904903686,0.0352975795063116,0.03125,0.004922067268252666,0.19753086419753085,0.10371589584458216,0.054264715762275956,0.06829268292682926,0.009623095429029671,0.2857142857142857
networkadex,0,3.0,5.0,0.327814724751247,0.13312506426318602,0.3333333333333333,0.08333333333333333,0.7142857142857143,0.07207581718601982,0.03752914263719352,0.05555555555555555,0.004922067268252666,0.19753086419753085,0.11700195277328605,0.057570972790592895,0.13333333333333333,0.009623095429029671,0.2857142857142857
networkadex,0,5.0,0,0.19223810483623338,0.09853112454695585,0.14285714285714285,0.016129032258064516,0.6428571428571429,0.04207821522720409,0.025826446591380454,0.047619047619047616,0.004629629629629629,0.125,0.06835327090698921,0.040171929621141654,0.0425531914893617,0.007575757575757576,0.19999999999999998
networkadex,0,5.0,0.1,0.19423308829093205,0.10464798921274313,0.16666666666666666,0.0,0.5714285714285714,0.042477091322728276,0.02709059224037716,0.02564102564102564,0.0,0.13125,0.06901440923172449,0.0422955157243729,0.051948051948051945,0.0,0.20634920634920637
networkadex,0,5.0,0.25,0.19908326082128958,0.10304592831046519,0.14285714285714285,0.0,0.5714285714285714,0.043779219971265666,0.02736725759125184,0.047619047619047616,0.0,0.13541666666666666,0.07104949684704419,0.042533979779497834,0.03902439024390244,0.0,0.20472440944881887
networkadex,0,5.0,0.5,0.20461874702700864,0.1061974494034877,0.2,0.0,0.5384615384615384,0.044958505253797805,0.02841693430159123,0.047619047619047616,0.0,0.14814814814814814,0.07297254338751163,0.044135477112446364,0.0,0.0,0.2222222222222222
