model_type,lr,feature_dim,hidden_dim,num_layers,dropout,batch_size,trained_epochs,predictor_type,train_loss,valid_loss,test_loss,train_aucroc,valid_aucroc,test_aucroc,train_precision,valid_precision,test_precision,train_recall,valid_recall,test_recall,train_f1,valid_f1,test_f1
GAT_binary_lr0.001,0.001,64,16,1,0.1,32,38,MLP,0.6724136832624815,0.6740958350045341,0.6945246674797751,0.609614268263398,0.6424229010256455,0.5811665577118179,0.5793513432161939,0.7050147492625368,0.7171314741035857,0.5707190511489992,0.26763717805151177,0.17357762777242045,0.5750028007020427,0.387987012987013,0.2795031055900621
GAT_binary_lr0.001,0.001,64,16,2,0.1,32,228,MLP,0.6025465081723945,0.6825525803225381,0.7477826042608782,0.7260635228796996,0.6446230417242984,0.5536090402457203,0.6975717439293598,0.7064017660044151,0.6610169491525424,0.5621942179392142,0.3583426651735722,0.2256509161041466,0.6226089812002299,0.475482912332838,0.3364485981308411
GAT_binary_lr0.001,0.001,64,16,3,0.1,32,14,MLP,0.6255134017829082,0.6428981061492648,0.6910080060814366,0.6824541392163208,0.6481580640266651,0.5341761758057001,0.6773488710852149,0.7687687687687688,0.6405228758169934,0.4825796886582654,0.2866741321388578,0.18900675024108005,0.5636119648500065,0.4176182707993475,0.29188384214445273
GAT_binary_lr0.001,0.001,64,16,1,0.2,32,62,MLP,0.6725599948687576,0.6751029235976083,0.6969803047902656,0.6078877965228067,0.6460569892243893,0.5838647013257774,0.5792278991852585,0.7220447284345048,0.7582417582417582,0.5638991845811713,0.2530795072788354,0.133076181292189,0.5714607670059723,0.3747927031509121,0.22641509433962265
GAT_binary_lr0.001,0.001,64,16,2,0.2,32,1,MLP,0.671012158995556,0.6665057625089373,0.6873705712231722,0.6198040664885885,0.6321846287348784,0.547551584618861,0.5739153369378874,0.6590509666080844,0.5748930099857347,0.645218680504077,0.41993281075027994,0.38862102217936356,0.6074818537130094,0.5129958960328317,0.46375143843498273
GAT_binary_lr0.001,0.001,64,16,3,0.2,32,2,MLP,0.6580219539279621,0.656694552728108,0.680475197055123,0.6361012687651013,0.6311362858314451,0.539276750585148,0.6111670020120724,0.6748166259168704,0.6201780415430267,0.5404002965159377,0.3090705487122061,0.20154291224686596,0.5736092532850736,0.423963133640553,0.3042212518195051
GAT_binary_lr0.001,0.001,64,16,1,0.3,32,127,MLP,0.6738595285263107,0.6854909828730992,0.7095481807535345,0.6067121982018913,0.6486383455242906,0.5806127943059545,0.5847902097902098,0.7333333333333333,0.7555555555555555,0.49592290585618976,0.22172452407614782,0.13114754098360656,0.5367027677496992,0.3404987102321582,0.22350041084634348
GAT_binary_lr0.001,0.001,64,16,2,0.3,32,84,MLP,0.6148262047584023,0.6715603343078068,0.713850739327344,0.7114487380763062,0.6352863944904313,0.5346067256913674,0.6595624444982643,0.7029702970297029,0.640625,0.6056338028169014,0.3180291153415454,0.23722275795564127,0.6314487769061329,0.4379336931380108,0.3462350457424349
GAT_binary_lr0.001,0.001,64,16,3,0.3,32,2,MLP,0.6602082842192943,0.6540747646774564,0.6787189461968162,0.6303375973526776,0.6429978594242391,0.5323461063132747,0.604759881002975,0.7859778597785978,0.6785714285714286,0.5274277242401779,0.23852183650615902,0.16489874638379942,0.5634527816274005,0.36597938144329895,0.26532195500387895
GAT_binary_lr0.001,0.001,64,32,1,0,32,109,MLP,0.67331937393306,0.6840359440871647,0.7063595083626834,0.6070091894663208,0.6496051785129833,0.5734478118673683,0.5766704416761042,0.7282608695652174,0.75,0.5661971830985916,0.22508398656215006,0.15911282545805208,0.5713858238264448,0.3438836612489307,0.26252983293556087
GAT_binary_lr0.001,0.001,64,32,2,0,32,2,MLP,0.6508752016518353,0.6735761995826449,0.7036498821142948,0.6500101577040567,0.6432035152091231,0.5663832600716591,0.62717021657419,0.723943661971831,0.6715116279069767,0.5194959229058562,0.2877939529675252,0.2227579556412729,0.5682776516380149,0.41185897435897434,0.33454018826937004
GAT_binary_lr0.001,0.001,64,32,3,0,32,65,MLP,0.5234964799965728,0.7791320085525513,0.8675672755096898,0.8091453048987223,0.6709081082301187,0.5647889236159868,0.7729549248747913,0.7097378277153558,0.6137566137566137,0.652112676056338,0.4244120940649496,0.3355834136933462,0.7074102368220015,0.5311843027330063,0.4339152119700748
GAT_binary_lr0.001,0.001,64,32,1,0.1,32,178,MLP,0.6736967154729988,0.6897307059594563,0.7092126029910464,0.6073928193247503,0.6481160550706063,0.597919876805078,0.5878439948970293,0.7489177489177489,0.8037974683544303,0.4782060785767235,0.1937290033594625,0.12246865959498554,0.5273871811641596,0.30782918149466193,0.2125523012552301
GAT_binary_lr0.001,0.001,64,32,2,0.1,32,1,MLP,0.6617853694476222,0.6673157278980527,0.6944866379102071,0.6333966406216944,0.6502158758741938,0.5742187100427854,0.5855540472958491,0.6919191919191919,0.6877470355731226,0.6075611564121571,0.3068309070548712,0.1677917068466731,0.5963546403754502,0.4251357641582622,0.26976744186046514
GAT_binary_lr0.001,0.001,64,32,3,0.1,32,12,MLP,0.6087667573402278,0.6427009339843478,0.7015863024827206,0.7101239146478104,0.659833418814244,0.5625906084330123,0.6966769706336939,0.7553516819571865,0.6158940397350994,0.5346182357301705,0.2765957446808511,0.17936354869816779,0.6049828034560859,0.40491803278688526,0.27781926811053026
GAT_binary_lr0.001,0.001,64,32,1,0.2,32,121,MLP,0.6732056889488799,0.6927303267376763,0.7167280415693918,0.6077509189191566,0.6467886974590225,0.5664288258262977,0.5747047093112441,0.7385892116182573,0.745945945945946,0.5554484803558192,0.19932810750279956,0.133076181292189,0.5649125452352232,0.31393298059964725,0.22585924713584288
GAT_binary_lr0.001,0.001,64,32,2,0.2,32,1,MLP,0.6654522091291527,0.6661160566977092,0.6859008263457905,0.6273565928362497,0.6412679682337052,0.5802166512146063,0.5903073981467863,0.6757990867579908,0.6913183279742765,0.5950333580429948,0.3314669652855543,0.2073288331726133,0.5926609568812758,0.44477836213373406,0.3189910979228487
GAT_binary_lr0.001,0.001,64,32,3,0.2,32,171,MLP,0.5605883103623209,0.6723241657018661,0.7294469132567897,0.7812343767258069,0.6660708082899345,0.5640970680761673,0.8234877126654064,0.8096676737160121,0.6575342465753424,0.5166790214974055,0.30011198208286677,0.18514946962391515,0.6349640156691263,0.43790849673202614,0.28893905191873587
GAT_binary_lr0.001,0.001,64,32,1,0.3,32,122,MLP,0.6735591209047779,0.6729404010943004,0.694807537577369,0.6089340730112798,0.643614199779547,0.581465059900369,0.5671622495151907,0.6862244897959183,0.7185185185185186,0.650407709414381,0.3012318029115342,0.1870781099324976,0.6059392265193371,0.41867704280155643,0.29686304514154555
GAT_binary_lr0.001,0.001,64,32,2,0.3,32,165,MLP,0.5810938991288438,0.6778536438941956,0.7612115930427205,0.7603532419204078,0.6515946474319988,0.5307908262187212,0.7159884215903286,0.6752136752136753,0.6043956043956044,0.6234247590808006,0.3538633818589026,0.21215043394406943,0.6665081629418291,0.46436443791329907,0.3140613847251963
GAT_binary_lr0.001,0.001,64,32,3,0.3,32,164,MLP,0.575925451425297,0.6780946063143867,0.7087250975045291,0.754775099035554,0.6617626957962202,0.5284795265625102,0.7766947760376739,0.7542372881355932,0.6866666666666666,0.525722757598221,0.2989921612541993,0.19864995178399228,0.6270279828477963,0.4282277465918204,0.3081525804038893
GAT_binary_lr0.001,0.001,64,64,1,0,32,37,MLP,0.6722366758291191,0.6739613520247596,0.696251038349036,0.6087282922693196,0.6456199706815107,0.5804849312189584,0.5729497214582893,0.7331378299120235,0.7166666666666667,0.6022979985174203,0.2799552071668533,0.16586306653809066,0.5872574175129197,0.4051863857374392,0.26938136256851997
