dataset,seed,hidden_dim_1,hidden_dim_2,mlp_dim,dropout,learning_rate,num_layers_LSTM,num_layers_GRU,trained_epochs,valid_loss,train_loss
CollegeMsg,42,256,128,64,0.0001,0,2,2,227,97825.74291229248,1253.5433349609375
CollegeMsg,42,256,128,64,0.001,0,2,2,213,6695.186725616455,1464.4501647949219
CollegeMsg,42,256,256,32,0.0001,0,2,2,236,97502.16732788086,1262.2548522949219
CollegeMsg,42,256,256,32,0.001,0,2,2,138,21347.12158203125,4322.6973876953125
CollegeMsg,42,256,256,64,0.0001,0,2,2,172,96050.38360595703,1443.833740234375
CollegeMsg,42,256,256,64,0.001,0,2,2,126,19478.853393554688,7644.4521484375
CollegeMsg,42,512,32,32,0.0001,0,2,2,672,101911.96950531006,979.6197204589844
CollegeMsg,42,512,32,32,0.001,0,2,2,126,72214.86248779297,15457.357421875
CollegeMsg,42,512,32,64,0.0001,0,2,2,459,101966.865234375,1047.9981079101562
CollegeMsg,42,512,32,64,0.001,0,2,2,126,65960.58642578125,22139.224609375
CollegeMsg,42,512,64,32,0.0001,0,2,2,411,100675.74669647217,1052.4083251953125
CollegeMsg,42,512,64,32,0.001,0,2,2,126,67651.42895507812,20260.5947265625
CollegeMsg,42,512,64,64,0.0001,0,2,2,304,99090.39364624023,1091.4917602539062
CollegeMsg,42,512,64,64,0.001,0,2,2,138,60452.36669921875,32885.84375
CollegeMsg,42,512,128,32,0.0001,0,2,2,357,100117.88257598877,975.3787841796875
CollegeMsg,42,512,128,32,0.001,0,2,2,151,42347.39205932617,6315.171875
CollegeMsg,42,512,128,64,0.0001,0,2,2,205,97748.94760894775,1268.0048828125
CollegeMsg,42,512,128,64,0.001,0,2,2,208,6471.3566818237305,707.7939453125
CollegeMsg,42,512,256,32,0.0001,0,2,2,206,97687.7852859497,1359.5315551757812
CollegeMsg,42,512,256,32,0.001,0,2,2,154,66597.49340820312,22584.400390625
CollegeMsg,42,512,256,64,0.0001,0,2,2,182,97286.68572998047,1357.29638671875
CollegeMsg,42,512,256,64,0.001,0,2,2,126,60960.501220703125,31478.7578125
CollegeMsg,42,64,32,32,0.0001,0.2,2,2,551,102892.31484985352,974.6787414550781
CollegeMsg,42,64,32,32,0.001,0.2,2,2,126,71256.47216796875,16385.1787109375
CollegeMsg,42,64,32,64,0.0001,0.2,2,2,338,100650.02281188965,1138.0341186523438
CollegeMsg,42,64,32,64,0.001,0.2,2,2,126,61473.935791015625,26615.69140625
CollegeMsg,42,64,64,32,0.0001,0.2,2,2,382,100690.63278198242,1011.2362670898438
CollegeMsg,42,64,64,32,0.001,0.2,2,2,126,67105.20031738281,23139.7939453125
CollegeMsg,42,64,64,64,0.0001,0.2,2,2,269,99169.11281585693,1191.2173461914062
CollegeMsg,42,64,64,64,0.001,0.2,2,2,126,29352.267059326172,3598.57470703125
CollegeMsg,42,64,128,32,0.0001,0.2,2,2,270,98437.78813171387,1091.9288024902344
CollegeMsg,42,64,128,32,0.001,0.2,2,2,126,63323.220703125,30135.931640625
CollegeMsg,42,64,128,64,0.0001,0.2,2,2,188,97859.80569458008,1378.1397705078125
CollegeMsg,42,64,128,64,0.001,0.2,2,2,272,4361.186904907227,1548.8153686523438
CollegeMsg,42,64,256,32,0.0001,0.2,2,2,181,95952.04978942871,1429.54736328125
CollegeMsg,42,64,256,32,0.001,0.2,2,2,142,25749.36279296875,3596.571044921875
CollegeMsg,42,64,256,64,0.0001,0.2,2,2,156,96577.89241027832,1562.9375610351562
CollegeMsg,42,64,256,64,0.001,0.2,2,2,153,7782.3082275390625,1420.0022583007812
CollegeMsg,42,128,32,32,0.0001,0.2,2,2,481,102964.58685302734,1130.8011474609375
CollegeMsg,42,128,32,32,0.001,0.2,2,2,126,70221.10241699219,18479.54638671875
CollegeMsg,42,128,32,64,0.0001,0.2,2,2,359,101168.06735992432,1068.7591552734375
CollegeMsg,42,128,32,64,0.001,0.2,2,2,126,62013.4521484375,25054.5400390625
CollegeMsg,42,128,64,32,0.0001,0.2,2,2,368,101307.34970855713,985.9637756347656
CollegeMsg,42,128,64,32,0.001,0.2,2,2,126,63290.49169921875,24634.8974609375
CollegeMsg,42,128,64,64,0.0001,0.2,2,2,262,100170.09064483643,1166.9100646972656
CollegeMsg,42,128,64,64,0.001,0.2,2,2,126,60048.97021484375,34581.373046875
CollegeMsg,42,128,128,32,0.0001,0.2,2,2,294,98621.991065979,1044.83154296875
CollegeMsg,42,128,128,32,0.001,0.2,2,2,126,64462.657958984375,27067.0927734375
CollegeMsg,42,128,128,64,0.0001,0.2,2,2,207,97204.1721496582,1329.643798828125
CollegeMsg,42,128,128,64,0.001,0.2,2,2,162,18135.95770263672,2817.7071533203125
CollegeMsg,42,128,256,32,0.0001,0.2,2,2,214,97409.79117584229,1261.2947692871094
CollegeMsg,42,128,256,32,0.001,0.2,2,2,126,26730.663208007812,5414.431884765625
CollegeMsg,42,128,256,64,0.0001,0.2,2,2,149,94389.2068939209,1678.1338500976562
CollegeMsg,42,128,256,64,0.001,0.2,2,2,126,12239.226989746094,4880.963134765625
CollegeMsg,42,256,32,32,0.0001,0.2,2,2,518,102535.11469268799,1030.5301818847656
CollegeMsg,42,256,32,32,0.001,0.2,2,2,126,69562.013671875,18500.2763671875
CollegeMsg,42,256,32,64,0.0001,0.2,2,2,338,101549.58993530273,1174.3839111328125
CollegeMsg,42,256,32,64,0.001,0.2,2,2,126,62823.5810546875,26857.509765625
CollegeMsg,42,256,64,32,0.0001,0.2,2,2,392,101085.92573547363,1083.8126831054688
CollegeMsg,42,256,64,32,0.001,0.2,2,2,126,64230.8251953125,27302.1484375
CollegeMsg,42,256,64,64,0.0001,0.2,2,2,258,98655.6438369751,1141.6099853515625
CollegeMsg,42,256,64,64,0.001,0.2,2,2,176,18939.55010986328,3768.4207763671875
CollegeMsg,42,256,128,32,0.0001,0.2,2,2,283,100438.43464660645,1251.2305908203125
CollegeMsg,42,256,128,32,0.001,0.2,2,2,126,61689.1376953125,32684.3662109375
CollegeMsg,42,256,128,64,0.0001,0.2,2,2,219,99982.97844696045,1269.5687561035156
CollegeMsg,42,256,128,64,0.001,0.2,2,2,139,70521.91101074219,19788.388671875
CollegeMsg,42,256,256,32,0.0001,0.2,2,2,201,95245.48426818848,1190.5692138671875
CollegeMsg,42,256,256,32,0.001,0.2,2,2,127,31742.161010742188,5873.12158203125
CollegeMsg,42,256,256,64,0.0001,0.2,2,2,154,95336.83875274658,1616.5753173828125
CollegeMsg,42,256,256,64,0.001,0.2,2,2,160,16625.61395263672,3788.50390625
CollegeMsg,42,512,32,32,0.0001,0.2,2,2,531,102078.84866333008,980.3936767578125
CollegeMsg,42,512,32,32,0.001,0.2,2,2,126,71773.97680664062,15771.9013671875
CollegeMsg,42,512,32,64,0.0001,0.2,2,2,362,101549.30710601807,1080.2183837890625
CollegeMsg,42,512,32,64,0.001,0.2,2,2,151,34025.33703613281,5587.9912109375
CollegeMsg,42,512,64,32,0.0001,0.2,2,2,351,100048.21088409424,1043.6436462402344
CollegeMsg,42,512,64,32,0.001,0.2,2,2,126,65904.31262207031,24675.23828125
CollegeMsg,42,512,64,64,0.0001,0.2,2,2,265,99278.04054260254,1152.1730651855469
CollegeMsg,42,512,64,64,0.001,0.2,2,2,126,61228.070556640625,32485.79296875
CollegeMsg,42,512,128,32,0.0001,0.2,2,2,300,101805.07220458984,1134.5692443847656
CollegeMsg,42,512,128,32,0.001,0.2,2,2,146,33085.81433105469,7319.75244140625
CollegeMsg,42,512,128,64,0.0001,0.2,2,2,200,96713.09678649902,1205.5738830566406
CollegeMsg,42,512,128,64,0.001,0.2,2,2,220,8249.645622253418,633.2268371582031
CollegeMsg,42,512,256,32,0.0001,0.2,2,2,226,101773.76333618164,1620.9269409179688
CollegeMsg,42,512,256,32,0.001,0.2,2,2,131,33499.98809814453,9196.63525390625
CollegeMsg,42,512,256,64,0.0001,0.2,2,2,146,93938.8208618164,1630.5783081054688
CollegeMsg,42,512,256,64,0.001,0.2,2,2,126,64540.035400390625,22763.9384765625
CollegeMsg,42,64,32,32,0.0001,0.35,2,2,499,103200.08877563477,1062.067138671875
CollegeMsg,42,64,32,32,0.001,0.35,2,2,126,83417.80456542969,14489.8125
CollegeMsg,42,64,32,64,0.0001,0.35,2,2,325,102237.75248718262,1110.0955505371094
CollegeMsg,42,64,32,64,0.001,0.35,2,2,136,39452.254302978516,3717.939453125
CollegeMsg,42,64,64,32,0.0001,0.35,2,2,363,101218.64436340332,1082.4160766601562
CollegeMsg,42,64,64,32,0.001,0.35,2,2,126,67650.28442382812,24115.5908203125
CollegeMsg,42,64,64,64,0.0001,0.35,2,2,267,101052.85691070557,1236.8309326171875
CollegeMsg,42,64,64,64,0.001,0.35,2,2,126,62519.290283203125,33190.765625
CollegeMsg,42,64,128,32,0.0001,0.35,2,2,261,98937.24797058105,1107.2812194824219
CollegeMsg,42,64,128,32,0.001,0.35,2,2,126,61360.7177734375,31425.728515625
CollegeMsg,42,64,128,64,0.0001,0.35,2,2,183,97285.94440460205,1343.4606323242188
CollegeMsg,42,64,128,64,0.001,0.35,2,2,143,18419.67840576172,7966.8056640625
CollegeMsg,42,64,256,32,0.0001,0.35,2,2,193,96773.54103088379,1478.903564453125
CollegeMsg,42,64,256,32,0.001,0.35,2,2,126,65109.721923828125,33944.779296875
CollegeMsg,42,64,256,64,0.0001,0.35,2,2,151,96512.07427978516,1736.78125
CollegeMsg,42,64,256,64,0.001,0.35,2,2,178,8297.217910766602,929.5572204589844
CollegeMsg,42,128,32,32,0.0001,0.35,2,2,539,103093.46896362305,1049.3666381835938
CollegeMsg,42,128,32,32,0.001,0.35,2,2,126,69800.3046875,18112.1728515625
CollegeMsg,42,128,32,64,0.0001,0.35,2,2,335,101301.98657226562,1107.2221984863281
CollegeMsg,42,128,32,64,0.001,0.35,2,2,126,63048.479736328125,26220.6240234375
CollegeMsg,42,128,64,32,0.0001,0.35,2,2,370,103110.56071472168,1194.6762084960938
CollegeMsg,42,128,64,32,0.001,0.35,2,2,126,66468.41845703125,25247.1591796875
CollegeMsg,42,128,64,64,0.0001,0.35,2,2,249,97788.61265563965,1185.4404907226562
CollegeMsg,42,128,64,64,0.001,0.35,2,2,152,83225.10382080078,9379.892333984375
CollegeMsg,42,128,128,32,0.0001,0.35,2,2,272,98342.99359893799,1113.2386474609375
CollegeMsg,42,128,128,32,0.001,0.35,2,2,126,63345.627197265625,30606.7265625
CollegeMsg,42,128,128,64,0.0001,0.35,2,2,201,97904.93908691406,1282.5567932128906
CollegeMsg,42,128,128,64,0.001,0.35,2,2,219,6266.343078613281,1062.2579956054688
CollegeMsg,42,128,256,32,0.0001,0.35,2,2,235,99936.19631958008,1335.6414794921875
CollegeMsg,42,128,256,32,0.001,0.35,2,2,260,9386.036834716797,590.9381561279297
CollegeMsg,42,128,256,64,0.0001,0.35,2,2,156,95563.08531188965,1577.8256225585938
CollegeMsg,42,128,256,64,0.001,0.35,2,2,156,5441.304969787598,1178.9393615722656
CollegeMsg,42,256,32,32,0.0001,0.35,2,2,524,101944.75289916992,998.7395629882812
CollegeMsg,42,256,32,32,0.001,0.35,2,2,189,40952.64392089844,2275.984375
CollegeMsg,42,256,32,64,0.0001,0.35,2,2,345,102196.10306549072,1080.0674133300781
CollegeMsg,42,256,32,64,0.001,0.35,2,2,159,59496.052001953125,32213.375
CollegeMsg,42,256,64,32,0.0001,0.35,2,2,355,101666.70226287842,1077.9218139648438
CollegeMsg,42,256,64,32,0.001,0.35,2,2,126,70473.90856933594,18077.9921875
CollegeMsg,42,256,64,64,0.0001,0.35,2,2,250,99536.65663146973,1224.4317626953125
CollegeMsg,42,256,64,64,0.001,0.35,2,2,126,65747.228515625,31920.2099609375
CollegeMsg,42,256,128,32,0.0001,0.35,2,2,303,100898.6501159668,1089.9378051757812
CollegeMsg,42,256,128,32,0.001,0.35,2,2,126,64085.175537109375,29221.6630859375
CollegeMsg,42,256,128,64,0.0001,0.35,2,2,204,97890.9712524414,1292.8839111328125
CollegeMsg,42,256,128,64,0.001,0.35,2,2,126,29243.873596191406,3851.222900390625
CollegeMsg,42,256,256,32,0.0001,0.35,2,2,208,95907.66195678711,1266.6036071777344
CollegeMsg,42,256,256,32,0.001,0.35,2,2,146,66755.93090820312,25842.13671875
CollegeMsg,42,256,256,64,0.0001,0.35,2,2,150,95281.81101989746,1649.6748046875
CollegeMsg,42,256,256,64,0.001,0.35,2,2,145,9867.315979003906,1444.984130859375
CollegeMsg,42,512,32,32,0.0001,0.35,2,2,489,101480.71530151367,1027.6142883300781
CollegeMsg,42,512,32,32,0.001,0.35,2,2,126,69112.2211303711,16643.09326171875
CollegeMsg,42,512,32,64,0.0001,0.35,2,2,346,100702.78120422363,1065.0267333984375
CollegeMsg,42,512,32,64,0.001,0.35,2,2,126,63799.39465332031,25978.001953125
CollegeMsg,42,512,64,32,0.0001,0.35,2,2,382,101664.72550964355,1025.7535705566406
CollegeMsg,42,512,64,32,0.001,0.35,2,2,126,67168.44592285156,21056.650390625
CollegeMsg,42,512,64,64,0.0001,0.35,2,2,263,101509.03535461426,1224.5233764648438
CollegeMsg,42,512,64,64,0.001,0.35,2,2,164,89227.47930908203,3951.846435546875
CollegeMsg,42,512,128,32,0.0001,0.35,2,2,266,101504.67317199707,1231.3160400390625
CollegeMsg,42,512,128,32,0.001,0.35,2,2,250,10961.37338256836,909.4629211425781
CollegeMsg,42,512,128,64,0.0001,0.35,2,2,192,99431.04837036133,1468.3572998046875
CollegeMsg,42,512,128,64,0.001,0.35,2,2,159,22290.615478515625,4594.968994140625
CollegeMsg,42,512,256,32,0.0001,0.35,2,2,208,97391.24758911133,1294.2160949707031
CollegeMsg,42,512,256,32,0.001,0.35,2,2,133,82530.58312988281,10772.67333984375
CollegeMsg,42,512,256,64,0.0001,0.35,2,2,152,94656.30342102051,1727.9298706054688
CollegeMsg,42,512,256,64,0.001,0.35,2,2,158,10512.851135253906,985.4058227539062
CollegeMsg,42,64,32,32,0.0001,0.5,2,2,507,101218.32165527344,1013.9250183105469
CollegeMsg,42,64,32,32,0.001,0.5,2,2,126,69295.71875,15554.669921875
CollegeMsg,42,64,32,64,0.0001,0.5,2,2,333,100285.04426574707,1092.8208312988281
CollegeMsg,42,64,32,64,0.001,0.5,2,2,126,65811.37670898438,24918.47265625
CollegeMsg,42,64,64,32,0.0001,0.5,2,2,383,101522.65017700195,963.7221984863281
CollegeMsg,42,64,64,32,0.001,0.5,2,2,183,46095.43420410156,1141.0513916015625
CollegeMsg,42,64,64,64,0.0001,0.5,2,2,262,99300.9938659668,1174.9561767578125
CollegeMsg,42,64,64,64,0.001,0.5,2,2,171,25374.004272460938,3162.6297607421875
CollegeMsg,42,64,128,32,0.0001,0.5,2,2,261,99856.16276550293,1147.3107299804688
CollegeMsg,42,64,128,32,0.001,0.5,2,2,126,67081.6259765625,29308.4453125
CollegeMsg,42,64,128,64,0.0001,0.5,2,2,199,98538.92236328125,1374.1113891601562
CollegeMsg,42,64,128,64,0.001,0.5,2,2,203,12343.122650146484,2323.9193725585938
CollegeMsg,42,64,256,32,0.0001,0.5,2,2,232,96749.46087646484,1260.4940795898438
CollegeMsg,42,64,256,32,0.001,0.5,2,2,126,67946.787109375,33948.9033203125
CollegeMsg,42,64,256,64,0.0001,0.5,2,2,146,95793.01217651367,1708.4461059570312
CollegeMsg,42,64,256,64,0.001,0.5,2,2,190,8172.4118576049805,1070.372314453125
CollegeMsg,42,128,32,32,0.0001,0.5,2,2,507,103400.38394165039,1035.20654296875
CollegeMsg,42,128,32,32,0.001,0.5,2,2,126,72873.80297851562,14917.73388671875
CollegeMsg,42,128,32,64,0.0001,0.5,2,2,349,102709.5417175293,1090.176513671875
CollegeMsg,42,128,32,64,0.001,0.5,2,2,126,61327.82409667969,24524.626953125
CollegeMsg,42,128,64,32,0.0001,0.5,2,2,397,101397.56225585938,1008.773681640625
CollegeMsg,42,128,64,32,0.001,0.5,2,2,126,65578.83142089844,22793.6396484375
CollegeMsg,42,128,64,64,0.0001,0.5,2,2,278,99477.58740234375,1110.3860778808594
CollegeMsg,42,128,64,64,0.001,0.5,2,2,126,61711.0595703125,31214.92578125
CollegeMsg,42,128,128,32,0.0001,0.5,2,2,310,101520.35263061523,1147.1181030273438
CollegeMsg,42,128,128,32,0.001,0.5,2,2,134,41600.08984375,5699.57421875
CollegeMsg,42,128,128,64,0.0001,0.5,2,2,198,97605.3023223877,1263.115966796875
CollegeMsg,42,128,128,64,0.001,0.5,2,2,191,11142.17807006836,1137.4791259765625
CollegeMsg,42,128,256,32,0.0001,0.5,2,2,243,101835.79679870605,1276.1242065429688
CollegeMsg,42,128,256,32,0.001,0.5,2,2,127,27381.20477294922,3105.953125
CollegeMsg,42,128,256,64,0.0001,0.5,2,2,158,96651.943359375,1480.3250732421875
CollegeMsg,42,128,256,64,0.001,0.5,2,2,126,24600.303161621094,3970.3590087890625
CollegeMsg,42,256,32,32,0.0001,0.5,2,2,502,101058.61894226074,999.697265625
CollegeMsg,42,256,32,32,0.001,0.5,2,2,126,65892.97961425781,16827.7783203125
CollegeMsg,42,256,32,64,0.0001,0.5,2,2,342,101711.4841003418,1047.00341796875
CollegeMsg,42,256,32,64,0.001,0.5,2,2,143,62366.84387207031,26145.0009765625
CollegeMsg,42,256,64,32,0.0001,0.5,2,2,388,100281.9271697998,960.9365844726562
CollegeMsg,42,256,64,32,0.001,0.5,2,2,126,66121.83056640625,21774.400390625
CollegeMsg,42,256,64,64,0.0001,0.5,2,2,270,101168.7639465332,1208.7225341796875
CollegeMsg,42,256,64,64,0.001,0.5,2,2,251,10750.34878540039,2088.9620361328125
CollegeMsg,42,256,128,32,0.0001,0.5,2,2,308,101312.9644317627,1043.7740783691406
CollegeMsg,42,256,128,32,0.001,0.5,2,2,126,65946.5078125,27219.8974609375
CollegeMsg,42,256,128,64,0.0001,0.5,2,2,212,98453.6898651123,1248.879150390625
CollegeMsg,42,256,128,64,0.001,0.5,2,2,193,15645.82730102539,1267.5509033203125
CollegeMsg,42,256,256,32,0.0001,0.5,2,2,211,97637.45227050781,1287.7908935546875
CollegeMsg,42,256,256,32,0.001,0.5,2,2,132,33728.2958984375,3721.994873046875
CollegeMsg,42,256,256,64,0.0001,0.5,2,2,155,95674.07592773438,1588.164306640625
CollegeMsg,42,256,256,64,0.001,0.5,2,2,133,23956.042114257812,3959.637939453125
CollegeMsg,42,512,32,32,0.0001,0.5,2,2,493,102366.69805908203,972.2670593261719
CollegeMsg,42,512,32,32,0.001,0.5,2,2,126,73257.7431640625,14722.38037109375
CollegeMsg,42,512,32,64,0.0001,0.5,2,2,345,100470.46606445312,1144.5596313476562
CollegeMsg,42,512,32,64,0.001,0.5,2,2,152,41223.926666259766,2609.4459228515625
CollegeMsg,42,512,64,32,0.0001,0.5,2,2,397,101276.46086120605,1056.4873657226562
CollegeMsg,42,512,64,32,0.001,0.5,2,2,172,33058.98226928711,2823.571533203125
CollegeMsg,42,512,64,64,0.0001,0.5,2,2,258,100801.31353759766,1174.5537109375
CollegeMsg,42,512,64,64,0.001,0.5,2,2,134,34527.76867675781,2215.7650146484375
CollegeMsg,42,512,128,32,0.0001,0.5,2,2,275,100344.39503479004,1051.4919738769531
CollegeMsg,42,512,128,32,0.001,0.5,2,2,157,81967.02307128906,8782.796142578125
CollegeMsg,42,512,128,64,0.0001,0.5,2,2,199,98332.13652801514,1332.7732543945312
CollegeMsg,42,512,128,64,0.001,0.5,2,2,174,17548.225830078125,3447.4951171875
CollegeMsg,42,512,256,32,0.0001,0.5,2,2,203,96303.10356140137,1314.5715026855469
CollegeMsg,42,512,256,32,0.001,0.5,2,2,146,23801.70327758789,3274.2559814453125
CollegeMsg,42,512,256,64,0.0001,0.5,2,2,162,94803.275390625,1634.4844360351562
CollegeMsg,42,512,256,64,0.001,0.5,2,2,146,25170.427856445312,6529.378173828125
CollegeMsg,7,64,32,32,0.0001,0,3,3,696,102588.58530426025,1041.9728393554688
CollegeMsg,7,64,32,32,0.001,0,3,3,126,71171.86749267578,16578.69921875
CollegeMsg,7,64,32,64,0.0001,0,3,3,444,101465.05918884277,1041.5987243652344
CollegeMsg,7,64,32,64,0.001,0,3,3,126,64597.49401855469,23921.345703125
CollegeMsg,7,64,64,32,0.0001,0,3,3,401,100250.38851165771,1015.4610290527344
CollegeMsg,7,64,64,32,0.001,0,3,3,126,71817.35852050781,16491.2802734375
CollegeMsg,7,64,64,64,0.0001,0,3,3,359,101246.07860565186,1133.1251831054688
CollegeMsg,7,64,64,64,0.001,0,3,3,126,62257.36828613281,27896.5166015625
CollegeMsg,7,64,128,32,0.0001,0,3,3,415,99796.32666015625,1093.0676879882812
CollegeMsg,7,64,128,32,0.001,0,3,3,126,61356.74365234375,30030.0546875
CollegeMsg,7,64,128,64,0.0001,0,3,3,226,99100.01595306396,1246.9698791503906
CollegeMsg,7,64,128,64,0.001,0,3,3,126,59957.446044921875,35493.8388671875
CollegeMsg,7,64,256,32,0.0001,0,3,3,239,99307.63870239258,1217.3252563476562
CollegeMsg,7,64,256,32,0.001,0,3,3,142,33965.04052734375,6777.45849609375
CollegeMsg,7,64,256,64,0.0001,0,3,3,153,95833.51211547852,1605.961181640625
CollegeMsg,7,64,256,64,0.001,0,3,3,144,30802.21417236328,6268.8427734375
CollegeMsg,7,128,32,32,0.0001,0,3,3,601,102389.3355178833,1049.8025207519531
CollegeMsg,7,128,32,32,0.001,0,3,3,126,77230.41101074219,11343.51318359375
CollegeMsg,7,128,32,64,0.0001,0,3,3,396,101652.63388061523,1077.2300720214844
CollegeMsg,7,128,32,64,0.001,0,3,3,126,65101.96276855469,23187.19140625
CollegeMsg,7,128,64,32,0.0001,0,3,3,562,101679.85084533691,1116.2092895507812
CollegeMsg,7,128,64,32,0.001,0,3,3,126,69637.55407714844,18064.7568359375
CollegeMsg,7,128,64,64,0.0001,0,3,3,308,100719.17181396484,1168.5475463867188
CollegeMsg,7,128,64,64,0.001,0,3,3,126,61366.21484375,29959.4921875
CollegeMsg,7,128,128,32,0.0001,0,3,3,287,99917.96141815186,1046.4454650878906
CollegeMsg,7,128,128,32,0.001,0,3,3,145,59954.32763671875,35469.080078125
CollegeMsg,7,128,128,64,0.0001,0,3,3,229,99796.1964187622,1274.7709350585938
CollegeMsg,7,128,128,64,0.001,0,3,3,126,20472.246337890625,4623.99560546875
CollegeMsg,7,128,256,32,0.0001,0,3,3,275,99477.6713104248,1082.5278015136719
CollegeMsg,7,128,256,32,0.001,0,3,3,126,28107.329498291016,6889.619384765625
CollegeMsg,7,128,256,64,0.0001,0,3,3,195,95582.84553527832,1330.8821411132812
CollegeMsg,7,128,256,64,0.001,0,3,3,128,22275.901733398438,7724.90869140625
CollegeMsg,7,256,32,32,0.0001,0,3,3,670,102446.17637634277,1024.5819091796875
CollegeMsg,7,256,32,32,0.001,0,3,3,126,72622.74011230469,15258.63623046875
CollegeMsg,7,256,32,64,0.0001,0,3,3,422,101551.73762512207,1080.588134765625
CollegeMsg,7,256,32,64,0.001,0,3,3,126,66165.55261230469,21918.7451171875
CollegeMsg,7,256,64,32,0.0001,0,3,3,478,102347.76694488525,1064.6517944335938
CollegeMsg,7,256,64,32,0.001,0,3,3,126,65846.91613769531,22235.5009765625
CollegeMsg,7,256,64,64,0.0001,0,3,3,303,100682.18659973145,1179.7657165527344
CollegeMsg,7,256,64,64,0.001,0,3,3,126,61212.337158203125,30388.357421875
CollegeMsg,7,256,128,32,0.0001,0,3,3,300,99356.862159729,1203.3630981445312
CollegeMsg,7,256,128,32,0.001,0,3,3,126,61694.55517578125,29183.9169921875
CollegeMsg,7,256,128,64,0.0001,0,3,3,220,98858.71073150635,1231.2864990234375
CollegeMsg,7,256,128,64,0.001,0,3,3,126,59824.771484375,36487.146484375
CollegeMsg,7,256,256,32,0.0001,0,3,3,225,97825.87436676025,1168.2098693847656
CollegeMsg,7,256,256,32,0.001,0,3,3,156,32111.854934692383,4646.4669189453125
CollegeMsg,7,256,256,64,0.0001,0,3,3,150,94052.62622070312,1609.485595703125
CollegeMsg,7,256,256,64,0.001,0,3,3,148,26531.380737304688,6907.634521484375
CollegeMsg,7,512,32,32,0.0001,0,3,3,622,102369.14052581787,1098.8111572265625
CollegeMsg,7,512,32,32,0.001,0,3,3,126,71168.44262695312,16596.71240234375
CollegeMsg,7,512,32,64,0.0001,0,3,3,435,101873.92607116699,1102.1925659179688
CollegeMsg,7,512,32,64,0.001,0,3,3,126,64765.88916015625,23619.34765625
CollegeMsg,7,512,64,32,0.0001,0,3,3,394,101921.77397918701,1111.5452270507812
CollegeMsg,7,512,64,32,0.001,0,3,3,126,65976.32556152344,22072.388671875
CollegeMsg,7,512,64,64,0.0001,0,3,3,296,100363.08589172363,1174.2877502441406
CollegeMsg,7,512,64,64,0.001,0,3,3,126,61559.29296875,29475.58984375
CollegeMsg,7,512,128,32,0.0001,0,3,3,371,101073.57565307617,1088.1248779296875
CollegeMsg,7,512,128,32,0.001,0,3,3,126,64273.309814453125,24489.189453125
CollegeMsg,7,512,128,64,0.0001,0,3,3,233,97189.1646270752,1217.5787963867188
CollegeMsg,7,512,128,64,0.001,0,3,3,126,59775.87646484375,36913.78125
CollegeMsg,7,512,256,32,0.0001,0,3,3,280,98505.5498046875,1190.3778381347656
CollegeMsg,7,512,256,32,0.001,0,3,3,126,59722.566650390625,37482.392578125
CollegeMsg,7,512,256,64,0.0001,0,3,3,169,96897.60916900635,1517.86474609375
CollegeMsg,7,512,256,64,0.001,0,3,3,126,59611.03271484375,39712.177734375
