Graph Number,precision overall,recall overall,tp_overall,fp_overall,tn_overall,fn_overall,precision oo,recall oo,tp_oo,fp_oo,tn_oo,fn_oo,precision oon,recall oon,tp_oon,fp_oon,tn_oon,fn_oon,precision on,recall on,tp_on,fp_on,tn_on,fn_on,precision nn,recall nn,tp_nn,fp_nn,tn_nn,fn_nn,Correct Node IDs,Correct Old Node IDs,Precision Old IDs,Recall Old IDs,Correct New Node IDs,Precision New IDs,Recall New IDs,Correct Overall IDs,Precision Overall IDs,Recall Overall IDs
64,0.0,0.0,0,1,109,3,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,110,0,0.0,0.0,0,0,2,0,0.018092105263157895,2,0.0038240917782026767,0.031746031746031744,2,0.023529411764705882,0.003669724770642202,11,0.018092105263157895,0.018092105263157895
65,0.0,0.0,0,0,72,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,72,0,0.0,0.0,0,0,0,0,0.015050167224080268,1,0.0019047619047619048,0.014705882352941176,0,0.0,0.0,9,0.015050167224080268,0.015050167224080268
66,0.0,0.0,0,0,90,1,0.0,0.0,0,0,6,0,0.0,0.0,0,0,6,0,0.0,0.0,0,0,90,0,0.0,0.0,0,0,0,0,0.016835016835016835,3,0.005813953488372093,0.04477611940298507,1,0.01282051282051282,0.0018975332068311196,10,0.016835016835016835,0.016835016835016835
67,0.0,0.0,0,0,132,3,0.0,0.0,0,0,12,0,0.0,0.0,0,0,12,0,0.0,0.0,0,0,132,0,0.0,0.0,0,0,0,1,0.020618556701030927,4,0.007532956685499058,0.06557377049180328,1,0.0196078431372549,0.0019193857965451055,12,0.020618556701030927,0.020618556701030927
68,0.0,0.0,0,0,30,1,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,30,0,0.0,0.0,0,0,0,0,0.010582010582010581,2,0.003838771593090211,0.03278688524590164,0,0.0,0.0,6,0.010582010582010581,0.010582010582010581
69,0.0,0.0,0,0,110,3,0.0,0.0,0,0,2,1,0.0,0.0,0,0,2,0,0.0,0.0,0,0,110,0,0.0,0.0,0,0,2,1,0.01926444833625219,2,0.004032258064516129,0.03389830508474576,2,0.02666666666666667,0.00390625,11,0.01926444833625219,0.01926444833625219
70,0.0,0.0,0,1,181,3,0.0,0.0,0,0,6,1,0.0,0.0,0,0,6,0,0.0,0.0,0,0,182,0,0.0,0.0,0,0,12,1,0.024518388791593695,3,0.006072874493927126,0.05263157894736842,4,0.05194805194805195,0.007782101167315175,14,0.024518388791593695,0.024518388791593695
71,0.0,0.0,0,1,89,1,0.0,0.0,0,0,20,1,0.0,0.0,0,0,20,0,0.0,0.0,0,0,90,0,0.0,0.0,0,0,0,0,0.017421602787456445,5,0.01037344398340249,0.0847457627118644,1,0.010869565217391304,0.001941747572815534,10,0.017421602787456445,0.017421602787456445
72,0.0,0.0,0,0,110,3,0.0,0.0,0,0,6,1,0.0,0.0,0,0,6,0,0.0,0.0,0,0,110,0,0.0,0.0,0,0,0,0,0.019097222222222224,3,0.006060606060606061,0.05357142857142857,0,0.0,0.0,11,0.019097222222222224,0.019097222222222224
73,0.0,0.0,0,0,56,1,0.0,0.0,0,0,2,1,0.0,0.0,0,0,2,0,0.0,0.0,0,0,56,0,0.0,0.0,0,0,0,0,0.0142602495543672,2,0.004056795131845842,0.03389830508474576,0,0.0,0.0,8,0.0142602495543672,0.0142602495543672
74,0.0,0.0,0,0,90,3,0.0,0.0,0,0,6,1,0.0,0.0,0,0,6,0,0.0,0.0,0,0,90,0,0.0,0.0,0,0,2,1,0.017123287671232876,3,0.005940594059405941,0.04918032786885246,2,0.02531645569620253,0.0038240917782026767,10,0.017123287671232876,0.017123287671232876
75,0.0,0.0,0,0,90,3,0.0,0.0,0,0,2,1,0.0,0.0,0,0,2,0,0.0,0.0,0,0,90,0,0.0,0.0,0,0,0,0,0.016611295681063124,2,0.003780718336483932,0.03333333333333333,1,0.0136986301369863,0.0018450184501845018,10,0.016611295681063124,0.016611295681063124
76,0.0,0.0,0,0,90,3,0.0,0.0,0,0,6,0,0.0,0.0,0,0,6,0,0.0,0.0,0,0,90,0,0.0,0.0,0,0,2,1,0.016835016835016835,3,0.005747126436781609,0.05,2,0.027777777777777776,0.003745318352059925,10,0.016835016835016835,0.016835016835016835
77,0.0,0.0,0,0,72,2,0.0,0.0,0,0,6,0,0.0,0.0,0,0,6,0,0.0,0.0,0,0,72,0,0.0,0.0,0,0,2,1,0.015151515151515152,3,0.0057361376673040155,0.05172413793103448,2,0.028169014084507043,0.0037313432835820895,9,0.015151515151515152,0.015151515151515152
78,0.0,0.0,0,0,132,2,0.0,0.0,0,0,12,0,0.0,0.0,0,0,12,0,0.0,0.0,0,0,132,0,0.0,0.0,0,0,2,1,0.02037351443123939,4,0.007889546351084813,0.06666666666666667,2,0.024390243902439025,0.003780718336483932,12,0.02037351443123939,0.02037351443123939
79,0.0,0.0,0,0,90,1,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,90,0,0.0,0.0,0,0,0,1,0.01639344262295082,2,0.003861003861003861,0.03278688524590164,1,0.010869565217391304,0.0018214936247723133,10,0.01639344262295082,0.01639344262295082
