Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5,Kernel Distance
0,-0.7462340672074157,-2,-0.0008657007740225241,0.41224998576673466,-0.007486837366048018,-0.00043285038701126215,193,125,0,-322,1.7696033113135554e+22,-8.848016556567766e+21,-8.848016556567766e+21,-1.000000000000002,1.000000000000002,13375278.142857157
0,-0.7703016241299303,-2,-0.0008946592614749477,0.4178841434558596,-0.008357651372205892,-0.0004473296307374741,179,148,0,-332,-3.750327247284388,2.8189486143061755,-1.0853347994758544,-1.0853347994758544,1.0359345353802822,19276113.3809524
0,-0.7810526315789472,-2,-0.0008230270090399865,0.39975491992856577,-0.01828627766290709,-0.00041151350451999345,182,104,0,-371,-4.815443267258052,3.882917663674871,1.0000000000000004,1.0000000000000002,-1.0000000000000002,39957114.238095276
0,-0.6913580246913578,-1,-0.0007120062046254976,0.39817709075752106,-0.019522704478793885,-0.0003560031023127487,158,94,0,-336,3.917181168013642e+22,-3.1690661349685425e+22,-3.1690661349685425e+22,1.21047555096172e+22,1.21047555096172e+22,37343042.19047623
0,-0.6998011928429422,-2,-0.000696319594868599,0.4494600172785834,-0.02340416998980046,-0.0003481597974342997,179,106,0,-352,-5.104072196767769,4.267287831184378,-1.0000000000000007,-1.0000000000000002,1.0000000000000002,36535791.90476194
0,-0.630597014925373,0,-0.0005887927310227574,0.38845409039613343,-0.025854187894428195,-0.0002943963655113786,163,111,0,-338,-5.143549311896243,4.2326946517299975,1.000000000000002,-1.0000000000000018,1.0000000000000002,43462537.80952385
0,-0.634361233480176,-2,-0.000559401440458709,0.39830955480053454,-0.0220480999489467,-0.0002797007202293546,192,109,0,-360,-5.1709047908992325,4.324810755825714,1.0000000000000009,1.0000000000000009,-1.0000000000000007,45423845.71428576
0,-0.5626204238921002,-2,-0.0005425462139750244,0.4195356144535791,-0.021987713153174288,-0.0002712731069875122,161,91,0,-292,-4.646064510669987,3.774631770140624,1.0000000000000016,-1.0000000000000013,1.0000000000000013,24360988.904761933
0,-0.5066162570888468,-1,-0.00047929636432246644,0.32850776746341825,-0.022689857165938566,-0.00023964818216123322,158,83,0,-268,-4.519220058019339,3.752033385166337,1.0314985652365058,-1.0000000000000013,1.0000000000000013,24192147.42857145
0,-0.42400774443368827,-1,-0.0004108602174745042,0.32362915808720477,-0.02146464409711636,-0.000205430108737252,129,75,0,-219,-3.6209174407756795,3.0697771959789146,1.0138745360121517,-1.0,1.0,16164742.571428588
0,-0.5760000000000001,-2,-0.0005124555160142348,0.2987195077081154,-0.025075108005756172,-0.0002562277580071174,194,106,0,-324,-4.591924318962336,3.9928493040852673,1.005186327830245,-1.000000000000002,1.0000000000000009,51181258.71428577
0,-0.7630961688819391,1,-0.0005971018535852419,0.35441193331025944,-0.035359575531076735,-0.00029855092679262097,302,163,0,-488,-5.3180418450790095,4.717110566018107,1.0077782278335508,1.0000000000000007,-1.0000000000000002,102117529.61904761
